product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/roadster-regular-men-blue-jeans/p/itm13b82822e9ca7?pid=JEAHAGCSFSGZB3YQ&lid=LSTJEAHAGCSFSGZB3YQRZ3X3U&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_483&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAHAGCSFSGZB3YQ.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Roadster ,743,0.69,4.3,4
https://www.flipkart.com/spykar-straight-fit-men-blue-jeans/p/itm3ea230bd0af68?pid=JEAH7PAHUNTXKBXH&lid=LSTJEAH7PAHUNTXKBXHP7WE9X&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_485&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAH7PAHUNTXKBXH.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Straight Fit Mid Rise Blue Jeans,Spykar ,1343,0.52,4.5,4
https://www.flipkart.com/indian-garage-co-slim-men-blue-jeans/p/itm384dde12cb9a7?pid=JEAGGSE2QRJB8YGR&lid=LSTJEAGGSE2QRJB8YGRJVAVM5&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_486&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAGGSE2QRJB8YGR.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,The Indian Garage Co. ,660,0.66,3.8,1015
https://www.flipkart.com/kotty-regular-men-blue-jeans/p/itm94fe7c19f87f3?pid=JEAH3Z2PHRWR8HAA&lid=LSTJEAH3Z2PHRWR8HAAHMEAVN&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_489&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAH3Z2PHRWR8HAA.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Regular Low Rise Blue Jeans,KOTTY ,492,0.75,3.7,249
https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itme165e9bf10432?pid=JEAGW4USHUJANSHZ&lid=LSTJEAGW4USHUJANSHZJY1WKK&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_490&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAGW4USHUJANSHZ.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,511 Men Slim Mid Rise Blue Jeans,LEVI'S ,2391,0.48,3.8,23
https://www.flipkart.com/highlander-skinny-men-blue-jeans/p/itm8cf88b200ca98?pid=JEAH4Z9R2XGTKGQS&lid=LSTJEAH4Z9R2XGTKGQSSR0TDS&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_493&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAH4Z9R2XGTKGQS.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,HIGHLANDER ,1028,0.51,4.3,26
https://www.flipkart.com/peter-england-skinny-men-black-jeans/p/itmbee33bd25dd99?pid=JEAGPHZKXJ2VVBH4&lid=LSTJEAGPHZKXJ2VVBH4HJNNSN&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_494&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAGPHZKXJ2VVBH4.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Skinny Mid Rise Black Jeans,PETER ENGLAND ,1049,0.47,4,1057
https://www.flipkart.com/metronaut-slim-men-light-blue-jeans/p/itm4966fcd0f4fc2?pid=JEAHYUHQHYBXJRFZ&lid=LSTJEAHYUHQHYBXJRFZMJCUE0&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_495&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAHYUHQHYBXJRFZ.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Slim Mid Rise Light Blue Jeans,METRONAUT ,524,0.65,4,124
https://www.flipkart.com/nalaka-loose-fit-men-light-blue-jeans/p/itma5d6b5347c7f5?pid=JEAH7EG9SGHWFEJZ&lid=LSTJEAH7EG9SGHWFEJZVBI5DX&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_519&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAH7EG9SGHWFEJZ.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Loose Fit Mid Rise Light Blue Jeans,Nalaka ,407,0.72,3.5,513
https://www.flipkart.com/mufti-straight-fit-men-dark-blue-jeans/p/itma3d8cec089015?pid=JEAH4WBBPSK5EJED&lid=LSTJEAH4WBBPSK5EJEDL1P8ME&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_13_520&otracker=search&otracker1=search&fm=Search&iid=9de9bd2a-3f66-4c04-ae43-ee98a986f3cd.JEAH4WBBPSK5EJED.SEARCH&ppt=sp&ppn=sp&ssid=s1jxq0jpm80000001753609702292&qH=55d5af2f46904576,Men Straight Fit Mid Rise Dark Blue Jeans,MUFTI ,1835,0.46,4.3,3
https://www.flipkart.com/allen-solly-regular-men-blue-jeans/p/itm76ccaa727f423?pid=JEAH4E9ZX7Z9FFHR&lid=LSTJEAH4E9ZX7Z9FFHR2RCVX6&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_524&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH4E9ZX7Z9FFHR.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Allen Solly ,1316,0.42,3.9,88
https://www.flipkart.com/highlander-tapered-fit-men-black-jeans/p/itmbfa5698c2d0c2?pid=JEAG6G4ACTEF9DV2&lid=LSTJEAG6G4ACTEF9DV2VFNEXT&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_525&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAG6G4ACTEF9DV2.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER ,699,0.5,3.7,3845
https://www.flipkart.com/nautica-straight-fit-men-blue-jeans/p/itmad7b8eee6643c?pid=JEAH5AK95UKAHY6Y&lid=LSTJEAH5AK95UKAHY6YK5VYUR&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_526&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH5AK95UKAHY6Y.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Straight Fit Mid Rise Blue Jeans,NAUTICA ,1023,0.68,3.7,6
https://www.flipkart.com/urbano-fashion-loose-fit-men-blue-jeans/p/itm0a58c22f8f4e7?pid=JEAGY9HCSY36EGMJ&lid=LSTJEAGY9HCSY36EGMJAA3TXG&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_529&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAGY9HCSY36EGMJ.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,. Men Loose Fit Mid Rise Blue Jeans,Urbano Fashion ,970,0.59,3.7,2417
https://www.flipkart.com/killer-skinny-men-blue-jeans/p/itm91c62fa893a8f?pid=JEAHAG43FHM6TKSR&lid=LSTJEAHAG43FHM6TKSRCIFUKH&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_530&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAHAG43FHM6TKSR.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,KILLER ,1547,0.57,3.9,95
https://www.flipkart.com/flying-machine-relaxed-fit-men-blue-jeans/p/itm32d956a47dcac?pid=JEAH96HAT4QAKRH5&lid=LSTJEAH96HAT4QAKRH5KNJH0J&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_533&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH96HAT4QAKRH5.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Relaxed Fit Mid Rise Blue Jeans,FLYING MACHINE ,1271,0.47,4.4,28
https://www.flipkart.com/studio-nexx-regular-men-light-green-jeans/p/itm8dff0ec594cfb?pid=JEAFNNSCNPE4FGFQ&lid=LSTJEAFNNSCNPE4FGFQDOZ6KD&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_534&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAFNNSCNPE4FGFQ.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Light Green Jeans,STUDIO NEXX ,728,0.51,3.9,24694
https://www.flipkart.com/u-s-polo-assn-slim-men-blue-jeans/p/itmdbbbe624f1d8d?pid=JEAH3FFFSVHWQUKP&lid=LSTJEAH3FFFSVHWQUKPSLUCQM&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_535&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH3FFFSVHWQUKP.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,U.S. POLO ASSN. ,1379,0.4,4,507
https://www.flipkart.com/brexx-slim-men-blue-jeans/p/itm44fa93e0b6d89?pid=JEAGZZKUYZAZN4AB&lid=LSTJEAGZZKUYZAZN4ABNI9UWL&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_536&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAGZZKUYZAZN4AB.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,BREXX ,483,0.8,3.7,2371
https://www.flipkart.com/roadster-slim-men-blue-jeans/p/itmdd1cac39f3331?pid=JEAHBZTZJGWEHGFS&lid=LSTJEAHBZTZJGWEHGFSG9ZUBT&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_539&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAHBZTZJGWEHGFS.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,Roadster ,611,0.64,3.8,16
https://www.flipkart.com/lawman-skinny-men-black-jeans/p/itm63b7c1b5fba90?pid=JEAH8BC3Y8MWRGZF&lid=LSTJEAH8BC3Y8MWRGZFCAH537&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_540&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH8BC3Y8MWRGZF.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Skinny Mid Rise Black Jeans,LAWMAN ,1187,0.64,4.1,31
https://www.flipkart.com/mast-harbour-slim-men-brown-jeans/p/itm2ba6dda9635dc?pid=JEAHAS7ZAHTM7HFZ&lid=LSTJEAHAS7ZAHTM7HFZUPH8QS&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_543&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAHAS7ZAHTM7HFZ.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Brown Jeans,Mast & Harbour ,607,0.68,3.3,23
https://www.flipkart.com/allen-solly-regular-men-black-jeans/p/itm0d7077e8045b1?pid=JEAH4E9ZURG2ZRH7&lid=LSTJEAH4E9ZURG2ZRH7NAILDY&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_544&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH4E9ZURG2ZRH7.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Black Jeans,Allen Solly ,1431,0.42,4,75
https://www.flipkart.com/highlander-slim-men-black-jeans/p/itmc983fe2e6b567?pid=JEAH6ZVEHWYZWWR3&lid=LSTJEAH6ZVEHWYZWWR3XWKPZ1&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_545&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH6ZVEHWYZWWR3.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Black Jeans,HIGHLANDER ,758,0.63,3.8,36
https://www.flipkart.com/levi-s-slim-men-blue-jeans/p/itm1d757fa1416af?pid=JEAH5HGCTRHKFGSF&lid=LSTJEAH5HGCTRHKFGSF8ATLGP&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_546&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH5HGCTRHKFGSF.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,LEVI'S ,2034,0.45,3.6,10
https://www.flipkart.com/jugnu-denims-slim-men-grey-jeans/p/itm6a46222be3c5f?pid=JEAGW5Y3UACRSEYY&lid=LSTJEAGW5Y3UACRSEYY50SBXO&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_549&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAGW5Y3UACRSEYY.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Grey Jeans,Jugnu Denims ,498,0.61,4.2,778
https://www.flipkart.com/roadster-regular-men-grey-jeans/p/itm3912c21d0ec3e?pid=JEAHB995X2SRMCFP&lid=LSTJEAHB995X2SRMCFPWANYFG&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_550&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAHB995X2SRMCFP.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Grey Jeans,Roadster ,610,0.53,4.6,10
https://www.flipkart.com/roadster-flared-men-blue-jeans/p/itm9b5e59daf0785?pid=JEAH5AK9AADKHBGX&lid=LSTJEAH5AK9AADKHBGXQYKKKF&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_553&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH5AK9AADKHBGX.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Flared Mid Rise Blue Jeans,Roadster ,623,0.76,4,51
https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itmda2c5c9b6653e?pid=JEAH3YVKUMCE7HGC&lid=LSTJEAH3YVKUMCE7HGCIWQYZ3&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_554&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH3YVKUMCE7HGC.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,511 Men Slim Mid Rise Blue Jeans,LEVI'S ,1507,0.48,4,181
https://www.flipkart.com/lzard-regular-men-dark-grey-jeans/p/itm649cf46d679d2?pid=JEAGVX2QNYMFAMMM&lid=LSTJEAGVX2QNYMFAMMMBQO2UC&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_555&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAGVX2QNYMFAMMM.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Dark Grey Jeans,Lzard ,423,0.81,3.6,8758
https://www.flipkart.com/peter-england-tapered-fit-men-grey-jeans/p/itme0f69b6cc4355?pid=JEAGHQ93XAKDTVHS&lid=LSTJEAGHQ93XAKDTVHSF7OWM2&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_556&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAGHQ93XAKDTVHS.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Tapered Fit Mid Rise Grey Jeans,PETER ENGLAND ,1049,0.47,3.9,545
https://www.flipkart.com/kotty-regular-men-light-blue-jeans/p/itmf0f16afdf933b?pid=JEAGTJGX8HZFAMTW&lid=LSTJEAGTJGX8HZFAMTWYJTWQR&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_558&otracker=search&otracker1=search&fm=Search&iid=en_0-LnIdARSozPjiAIKy0Vbom-NUaUwVbSz5fUC8Bt66VkM3NpaISseUwHu8zhqCo1m64kBXz0wZ54SXAEGDUDFQ%3D%3D&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Light Blue Jeans,KOTTY ,494,0.75,3.6,3793
https://www.flipkart.com/spykar-regular-men-blue-jeans/p/itm02c2199374630?pid=JEAGX39VSMBSKH5U&lid=LSTJEAGX39VSMBSKH5UK2D5S9&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_559&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAGX39VSMBSKH5U.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Spykar ,1469,0.51,4.1,10
https://www.flipkart.com/killer-slim-men-blue-jeans/p/itm8b40fccfc6267?pid=JEAH6K44UC5W2YWD&lid=LSTJEAH6K44UC5W2YWDSKNRUC&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_14_560&otracker=search&otracker1=search&fm=Search&iid=c4873306-bab1-41a3-8127-bc79ed8e3c5e.JEAH6K44UC5W2YWD.SEARCH&ppt=sp&ppn=sp&ssid=k96fg62q0w0000001753609704800&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,KILLER ,1368,0.63,4.1,197
https://www.flipkart.com/killer-slim-men-dark-blue-jeans/p/itm846192eb51a13?pid=JEAH75E3VGXBJEAB&lid=LSTJEAH75E3VGXBJEABCLBMLM&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_563&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH75E3VGXBJEAB.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Slim Mid Rise Dark Blue Jeans,KILLER ,1479,0.6,4.1,316
https://www.flipkart.com/allen-solly-regular-men-grey-jeans/p/itmb472eb74f870f?pid=JEAH2UNZAA5KYTFQ&lid=LSTJEAH2UNZAA5KYTFQME49RO&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_564&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH2UNZAA5KYTFQ.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Regular Mid Rise Grey Jeans,Allen Solly ,1316,0.42,3.9,172
https://www.flipkart.com/roadster-super-skinny-men-blue-jeans/p/itmc8f67b1a5ef13?pid=JEAFKWR35GA4PD5X&lid=LSTJEAFKWR35GA4PD5XKJR640&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_565&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAFKWR35GA4PD5X.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Super Skinny Mid Rise Blue Jeans,Roadster ,619,0.69,3.5,751
https://www.flipkart.com/roadster-skinny-men-blue-jeans/p/itmfhfhcnygghmy8?pid=JEAFHF3UNZKNGU8Z&lid=LSTJEAFHF3UNZKNGU8ZZG0Z04&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_566&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAFHF3UNZKNGU8Z.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,Roadster ,714,0.45,3.9,1195
https://www.flipkart.com/levi-s-511-slim-men-light-blue-jeans/p/itm271eae7d1460c?pid=JEAH6CMFHGHQEE4M&lid=LSTJEAH6CMFHGHQEE4M33EZ6R&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_569&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH6CMFHGHQEE4M.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,511 Men Slim Mid Rise Light Blue Jeans,LEVI'S ,1819,0.48,4,232
https://www.flipkart.com/killer-slim-men-blue-jeans/p/itm8f40a7d729083?pid=JEAH75E3KDVPTKXE&lid=LSTJEAH75E3KDVPTKXEEUWLTT&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_570&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH75E3KDVPTKXE.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,KILLER ,1439,0.6,4.1,85
https://www.flipkart.com/allen-solly-regular-men-black-jeans/p/itm3853c197a2255?pid=JEAH4E9Z7QVBMXGZ&lid=LSTJEAH4E9Z7QVBMXGZSXD2KL&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_573&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH4E9Z7QVBMXGZ.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Regular Mid Rise Black Jeans,Allen Solly ,1316,0.42,3.5,64
https://www.flipkart.com/killer-skinny-men-blue-jeans/p/itm48d2eb58691df?pid=JEAHBXPMQSYCTFZX&lid=LSTJEAHBXPMQSYCTFZXEJZQTK&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_574&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAHBXPMQSYCTFZX.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,KILLER ,1553,0.58,4.3,58
https://www.flipkart.com/denim-look-loose-fit-men-light-blue-jeans/p/itm642d847f44ed2?pid=JEAH2HKSQTMUR8P3&lid=LSTJEAH2HKSQTMUR8P31DVIEW&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_575&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH2HKSQTMUR8P3.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Loose Fit Mid Rise Light Blue Jeans,DENIM LOOK ,480,0.8,3.9,6044
https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itmd805f16aa2285?pid=JEAH3YVKHGKRTSZ2&lid=LSTJEAH3YVKHGKRTSZ2TFBBNN&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_576&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAH3YVKHGKRTSZ2.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,511 Men Slim Mid Rise Blue Jeans,LEVI'S ,1507,0.48,3.9,316
https://www.flipkart.com/metronaut-slim-men-grey-jeans/p/itm60b1233dcb9c0?pid=JEAHYUMAQJ4XHHJ8&lid=LSTJEAHYUMAQJ4XHHJ8SWJOCL&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_15_579&otracker=search&otracker1=search&fm=Search&iid=c391e14c-d932-4e85-883e-8f08d525ad20.JEAHYUMAQJ4XHHJ8.SEARCH&ppt=sp&ppn=sp&ssid=4g1w8u71s00000001753609707054&qH=55d5af2f46904576,Men Slim Mid Rise Grey Jeans,METRONAUT ,494,0.67,4,15
